close,high,low,open,volume,timestamp,volume_weighted_average_price,number_of_trades,ticker
81.2,82.33,78.77,79.41,5422676.0,1709269200000,80.8522,75245,ON
75.18,75.6,74.8058,75.48,2041782.0,1709269200000,75.173,34572,OKE
114,114,111.26,111.26,6745642.0,1709269200000,113.2938,90504,ORCL
95.68,95.83,94.65,95.19,1303071.0,1709269200000,95.3238,26222,OTIS
113.4235,113.7843,111,111,1617451.0,1709269200000,112.8455,36862,PCAR
180.19,182.98,179.41,180.47,392169,1709269200000,180.8037,13347,PKG
300,312.55,296.81,311.85,11001524.0,1709269200000,301.2791,229968,PANW
10.94,11.11,10.81,11.11,14584410.0,1709269200000,10.9556,69177,PARA
537.8,539.06,534.47,535.46,413114,1709269200000,537.1062,17244,PH
122.23,122.65,121.38,122.55,789873,1709269200000,122.2305,21798,PAYX
184.75,184.79,181.0593,182.39,569885,1709269200000,183.6182,18844,PAYC
60.41,61.64,60.19,60.44,16010547.0,1709269200000,60.7547,163044,PYPL
78.33,78.51,77.415,77.955,790267,1709269200000,78.2529,15786,PNR
164.3265,165.92,163.25,165.65,4910734.0,1709269200000,164.1513,95067,PEP
26.58,26.9,26.51,26.74,42308288.0,1709269200000,26.6188,184325,PFE
16.65,16.74,16.345,16.69,9083709.0,1709269200000,16.5375,43798,PCG
89.4247,90.06,88.86,89.96,4279183.0,1709269200000,89.4437,57272,PM
143.7,145,142.72,142.99,1743294.0,1709269200000,144.0861,34133,PSX
68.05,68.435,67.521,68.21,2917513.0,1709269200000,68.048,31592,PNW
236.8,238.43,234,234.01,2058339.0,1709269200000,237.0477,47426,PXD
147.81,148.16,145.28,146.52,1492564.0,1709269200000,147.4747,36135,PNC
403.41,405.61,390.67,398.04,210111,1709269200000,400.816,9746,POOL
139.52,141.95,139.36,140.94,1660148.0,1709269200000,140.111,32711,PPG
26.14,26.33,25.87,26.33,6768418.0,1709269200000,26.0329,44438,PPL
80.05,80.8,79.78,80.33,824827,1709269200000,80.1358,19913,PFG
158.99,159.42,157.61,159.42,3801039.0,1709269200000,158.5851,78700,PG
188.5,190.16,186.94,189.56,2940804.0,1709269200000,187.9449,51786,PGR
134.6,134.73,130.23,132,2155584.0,1709269200000,133.11,44376,PLD
108.01,109.12,107.41,108.84,1137789.0,1709269200000,108.0399,26189,PRU
62.24,62.52,61.48,62.24,2924774.0,1709269200000,62.2419,33188,PEG
187.76,188.75,182.95,183.01,1047776.0,1709269200000,187.3663,23567,PTC
283.24,284.87,279.56,283.02,750192,1709269200000,282.1389,18476,PSA
111.21,111.41,108.05,108.5,1436125.0,1709269200000,110.4942,30822,PHM
119.75,120.255,113.55,113.92,1447729.0,1709269200000,118.8068,30438,QRVO
240,242.54,237.84,238,707473,1709269200000,240.6181,22639,PWR
164,164,158,159,8474768.0,1709269200000,161.7539,137810,QCOM
124.68,124.99,123.66,124.99,880068,1709269200000,124.3159,18092,DGX
184.99,187.96,184.86,186.21,613462,1709269200000,185.83,17119,RL
120.07,120.53,119.275,120.46,784179,1709269200000,119.8047,17130,RJF
89.75,90.04,88.95,89.91,10840178.0,1709269200000,89.706,71247,RTX
52.1,52.27,50.9,52.21,7918213.0,1709269200000,51.6444,124200,O
61.75,62.215,61.15,61.95,848526,1709269200000,61.5649,18043,REG
982.82,988.13,966.09,967.5,253619,1709269200000,982.5488,14788,REGN
18.54,18.66,18.16,18.31,6200865.0,1709269200000,18.5405,46463,RF
183.64,184.07,182.04,182.9,1036927.0,1709269200000,183.2358,25097,RSG
174.61,175.795,170.56,173.25,725158,1709269200000,174.32,17679,RMD
107.12,109.09,105.87,108.74,1042820.0,1709269200000,107.532,22050,RVTY
80.76,80.78,79.5,80.25,448563,1709269200000,80.4405,12959,RHI
289.05,289.63,285,285,691246,1709269200000,288.3653,18092,ROK
44,44.03,43.12,43.87,1648550.0,1709269200000,43.7841,23594,ROL
547.96,549.82,540.6,541.07,631252,1709269200000,546.2456,16345,ROP
149.63,150.1,147.86,147.86,1135732.0,1709269200000,149.5781,28520,ROST
124.26,126.47,122.5,122.7,2394545.0,1709269200000,124.8143,42346,RCL
429.01,432.27,426.985,428,1244375.0,1709269200000,429.4564,33968,SPGI
316.79,318.715,306.6151,309.5,8619894.0,1709269200000,315.6134,162625,CRM
208.29,209.98,205.735,208.67,843973,1709269200000,207.7631,20496,SBAC
49.16,49.715,48.42,48.42,6995183.0,1709269200000,49.3611,67216,SLB
97.2,98.15,93.25,93.99,4806634.0,1709269200000,96.893,56560,STX
69.88,71,69.45,70.81,2333330.0,1709269200000,69.8949,35637,SRE
773.6,778.3023,763.0001,773.27,752548,1709269200000,774.2088,33521,NOW
338.05,338.05,328.95,332.07,1434882.0,1709269200000,334.2146,34552,SHW
150.44,150.7,146.33,148.15,943161,1709269200000,149.1532,24486,SPG
105.82,107.26,104.35,105.6,2053727.0,1709269200000,106.2849,45267,SWKS
122.54,123.605,119.7,121.06,1586465.0,1709269200000,122.3742,33097,SJM
277.3,277.51,273,273,150099,1709269200000,276.3022,5771,SNA
66.6,67.21,65.99,67.21,4021769.0,1709269200000,66.6114,46765,SO
33.95,34.4,33.64,34.3,5735033.0,1709269200000,33.9948,53173,LUV
89.65,90.08,88.6,89.24,789237,1709269200000,89.4583,19527,SWK
93.13,95,92.91,94.68,6849569.0,1709269200000,93.32,116444,SBUX
73.85,74,72.73,73.73,1182804.0,1709269200000,73.6855,26838,STT
133.71,137.7,132.36,134.28,1265337.0,1709269200000,134.6935,30347,STLD
232.77,234.875,232.005,233.44,288525,1709269200000,233.1694,9145,STE
353.22,354.54,347.0786,351.0666,1044540.0,1709269200000,352.7302,25428,SYK
41.05,41.38,40.795,41.13,3463771.0,1709269200000,41.0209,35221,SYF
590.95,592.895,572.56,575.99,830214,1709269200000,586.5377,32351,SNPS
79.96,80.825,79.64,80.81,1854182.0,1709269200000,79.9519,35394,SYY
163.37,163.76,162.02,162.69,2722848.0,1709269200000,163.1352,52425,TMUS
113.48,113.55,111.66,112.81,706336,1709269200000,113.0048,19757,TROW
150.04,150.76,145.5,146.54,1965821.0,1709269200000,149.1162,42217,TTWO
47.1,48.06,47.1,47.61,2653603.0,1709269200000,47.5041,39933,TPR
99.34,99.6,98.6,98.6,1068964.0,1709269200000,99.2841,20015,TRGP
155.29,155.54,152,153.58,3557297.0,1709269200000,154.494,68971,TGT
143.74,144.17,142.32,143.29,1355402.0,1709269200000,143.4268,24874,TEL
425,428.32,423.01,427.27,153610,1709269200000,425.8111,6100,TDY
223,224.65,218,222.35,182302,1709269200000,222.9359,5960,TFX
105.88,106.79,102.76,104.94,1507281.0,1709269200000,105.4095,35806,TER
202.27,204.52,198.5,201.95,80472804.0,1709269200000,201.5613,950549,TSLA
171.05,172.09,167.3,167.99,4032509.0,1709269200000,170.3808,74112,TXN
88.68,89.49,88.195,89.07,817703,1709269200000,88.6064,16976,TXT
576.33,578.5,563,564.56,1276428.0,1709269200000,574.4376,38262,TMO
98.36,99.85,97.91,99.6,6297421.0,1709269200000,98.5632,71557,TJX
252.42,255,250.25,255,787154,1709269200000,252.2672,21647,TSCO
285.98,286.7,281.51,281.88,720816,1709269200000,285.2379,20097,TT
1183.27,1188,1169.94,1178,128471,1709269200000,1180.896,7145,TDG
218.82,221.09,218.39,220.97,810181,1709269200000,219.3356,18783,TRV
62.35,62.39,60.77,61.24,1268328.0,1709269200000,61.9851,24870,TRMB
35.01,35.76,34.55,34.72,13108305.0,1709269200000,35.1893,102513,TFC
440.9,441.76,433.6,436.03,130057,1709269200000,438.9791,5456,TYL
53.21,54.35,53.15,53.96,2095106.0,1709269200000,53.5563,35965,TSN
41.42,41.9,40.93,41.72,7818443.0,1709269200000,41.4468,66442,USB
81.05,81.55,79.31,79.73,16278808.0,1709269200000,80.5244,160471,UBER
35.94,35.96,34.99,35.61,2426780.0,1709269200000,35.6754,27017,UDR
550.11,553.42,543.37,549,470803,1709269200000,548.757,17440,ULTA
252.4,253.69,250.05,253.43,2183381.0,1709269200000,252.5205,38279,UNP
44.76,45.9,44.375,45.5,6342688.0,1709269200000,44.7674,59981,UAL
148.05,148.6,146.84,148.01,2577207.0,1709269200000,147.7339,43151,UPS
700.59,702.68,690.83,693.45,285331,1709269200000,698.2855,11774,URI
486,494.89,477.25,494.11,6625885.0,1709269200000,484.4455,153414,UNH
171.12,171.9,166.04,167.06,581985,1709269200000,170.3792,15709,UHS
142.99,144.14,141.32,141.71,1648582.0,1709269200000,143.1826,33241,VLO
44,44.1,42,42,2235626.0,1709269200000,43.6599,29682,VTR
86.76,87.04,85.7,85.7,691727,1709269200000,86.6585,15753,VLTO
195.23,195.8681,192.67,194.15,488050,1709269200000,194.8527,13106,VRSN
241.65,242.04,239.07,240.23,565979,1709269200000,240.5919,19094,VRSK
40.25,40.29,39.77,40,10232204.0,1709269200000,40.1225,75886,VZ
432.76,433.67,418.01,421.07,841632,1709269200000,430.9938,30375,VRTX
16.2396,16.53,15.785,16.34,7536796.0,1709269200000,16.2871,61815,VFC
12.5217,12.61,12.305,12.36,9566115.0,1709269200000,12.508,43319,VTRS
29.65,29.96,29.11,29.96,8558258.0,1709269200000,29.4226,62291,VICI
282.5,284.91,282.11,283.61,3198210.0,1709269200000,283.2866,82640,V
267.43,268.41,265.74,267.07,584773,1709269200000,267.5321,18886,VMC
82.7,85.3318,82.69,85.3318,645460,1709269200000,83.0035,17087,WRB
142.08,142.275,140.96,141.46,723964,1709269200000,141.7585,16387,WAB
21.45,21.62,20.91,21.24,6646013.0,1709269200000,21.3648,55380,WBA
58.54,58.94,58.2,58.52,16803898.0,1709269200000,58.5752,141126,WMT
111.75,112.145,111.03,111.62,6370058.0,1709269200000,111.7612,111108,DIS
8.69,8.84,8.625,8.84,25283406.0,1709269200000,8.7167,83900,WBD
204.25,205.897,203.39,205.8,1054879.0,1709269200000,205.155,32669,WM
346.04,346.52,330.8222,336.81,357924,1709269200000,343.0146,12527,WAT
78.39,78.49,76.78,78.21,1997568.0,1709269200000,77.8217,35243,WEC
55,55.75,54.8,55.45,15398411.0,1709269200000,55.3034,119584,WFC
92.72,92.81,91.205,92.33,2029120.0,1709269200000,92.1598,31978,WELL
358.72,361.53,353.55,356.35,262728,1709269200000,358.8532,9165,WST
64.73,65,60.11,60.11,15385617.0,1709269200000,63.3877,131222,WDC
45.02,45.67,44.935,45.27,1017505.0,1709269200000,45.223,14670,WRK
34.91,34.96,34.1,34.26,4498949.0,1709269200000,34.6554,35059,WY
105.56,107.64,105,107.05,847396,1709269200000,106.8937,19927,WHR
36.4,36.41,35.9,36.11,7012313.0,1709269200000,36.2349,59770,WMB
271.18,271.96,269.38,271.2,332326,1709269200000,270.7494,10522,WTW
980.9,983.14,972.91,973.12,114860,1709269200000,978.6961,6047,GWW
101,105.15,99.2,104.79,3515651.0,1709269200000,100.8426,52293,WYNN
49.3,52.816,48.98,52.68,17674681.0,1709269200000,49.5633,153403,XEL
127.94,128.16,126.2235,126.69,653266,1709269200000,127.4734,17073,XYL
137.42,138,136.21,138,1425029.0,1709269200000,137.1334,26880,YUM
289.64,289.94,278.75,279.68,338699,1709269200000,287.5819,12636,ZBRA
124.01,124.92,123.635,124.05,587264,1709269200000,124.3059,14691,ZBH
37.9,39.22,37.59,38.8,2411651.0,1709269200000,38.7999,36718,ZION
191.5,197.5,188.49,197.5,3435857.0,1709269200000,191.56,57847,ZTS
